,id_A,id_B,strain_A,strain_B,opa_gene_num_A,opa_gene_num_B,distance
5193,FFF024_opa_5,FFF024_opa_6,FFF024,FFF024,5,6,0.21489971346704873
5194,FFF024_opa_5,FFF024_opa_7,FFF024,FFF024,5,7,0.27507163323782235
5195,FFF024_opa_5,FFF024_opa_8,FFF024,FFF024,5,8,0.0515759312320917
5196,FFF024_opa_5,FFF024_opa_9,FFF024,FFF024,5,9,0.25214899713467054
5197,FFF024_opa_5,FFF024_opa_10,FFF024,FFF024,5,10,0.23495702005730656
5198,FFF024_opa_5,FFF024_opa_11,FFF024,FFF024,5,11,0.2435530085959885
5199,FFF024_opa_6,FFF024_opa_7,FFF024,FFF024,6,7,0.26361031518624645
5200,FFF024_opa_6,FFF024_opa_8,FFF024,FFF024,6,8,0.18911174785100282
5201,FFF024_opa_6,FFF024_opa_9,FFF024,FFF024,6,9,0.2578796561604585
5202,FFF024_opa_6,FFF024_opa_10,FFF024,FFF024,6,10,0.06590257879656158
5203,FFF024_opa_6,FFF024_opa_11,FFF024,FFF024,6,11,0.16332378223495703
5204,FFF024_opa_7,FFF024_opa_8,FFF024,FFF024,7,8,0.25214899713467054
5205,FFF024_opa_7,FFF024_opa_9,FFF024,FFF024,7,9,0.16332378223495703
5206,FFF024_opa_7,FFF024_opa_10,FFF024,FFF024,7,10,0.24068767908309452
5207,FFF024_opa_7,FFF024_opa_11,FFF024,FFF024,7,11,0.23782234957020054
5208,FFF024_opa_8,FFF024_opa_9,FFF024,FFF024,8,9,0.23782234957020054
5209,FFF024_opa_8,FFF024_opa_10,FFF024,FFF024,8,10,0.20916905444126077
5210,FFF024_opa_8,FFF024_opa_11,FFF024,FFF024,8,11,0.21489971346704873
5211,FFF024_opa_9,FFF024_opa_10,FFF024,FFF024,9,10,0.24641833810888247
5212,FFF024_opa_9,FFF024_opa_11,FFF024,FFF024,9,11,0.21489971346704873
5213,FFF024_opa_10,FFF024_opa_11,FFF024,FFF024,10,11,0.14899713467048714
5214,FFF026_opa_1,FFF026_opa_2,FFF026,FFF026,1,2,0.08022922636103147
5215,FFF026_opa_1,FFF026_opa_3,FFF026,FFF026,1,3,0.17191977077363896
5216,FFF026_opa_1,FFF026_opa_4,FFF026,FFF026,1,4,0.22063037249283668
5217,FFF026_opa_1,FFF026_opa_5,FFF026,FFF026,1,5,0.017191977077363862
5218,FFF026_opa_1,FFF026_opa_6,FFF026,FFF026,1,6,0.11174785100286533
5219,FFF026_opa_1,FFF026_opa_7,FFF026,FFF026,1,7,0.29799426934097417
5220,FFF026_opa_1,FFF026_opa_8,FFF026,FFF026,1,8,0.22636103151862463
5221,FFF026_opa_1,FFF026_opa_9,FFF026,FFF026,1,9,0.12320916905444124
5222,FFF026_opa_1,FFF026_opa_10,FFF026,FFF026,1,10,0.24928366762177645
5223,FFF026_opa_1,FFF026_opa_11,FFF026,FFF026,1,11,0.22636103151862463
5224,FFF026_opa_2,FFF026_opa_3,FFF026,FFF026,2,3,0.1289398280802292
5225,FFF026_opa_2,FFF026_opa_4,FFF026,FFF026,2,4,0.20343839541547282
5226,FFF026_opa_2,FFF026_opa_5,FFF026,FFF026,2,5,0.09742120343839544
5227,FFF026_opa_2,FFF026_opa_6,FFF026,FFF026,2,6,0.1919770773638968
5228,FFF026_opa_2,FFF026_opa_7,FFF026,FFF026,2,7,0.2693409742120344
5229,FFF026_opa_2,FFF026_opa_8,FFF026,FFF026,2,8,0.20343839541547282
5230,FFF026_opa_2,FFF026_opa_9,FFF026,FFF026,2,9,0.09455587392550147
5231,FFF026_opa_2,FFF026_opa_10,FFF026,FFF026,2,10,0.2435530085959885
5232,FFF026_opa_2,FFF026_opa_11,FFF026,FFF026,2,11,0.20343839541547282
5233,FFF026_opa_3,FFF026_opa_4,FFF026,FFF026,3,4,0.21489971346704873
5234,FFF026_opa_3,FFF026_opa_5,FFF026,FFF026,3,5,0.1776504297994269
5235,FFF026_opa_3,FFF026_opa_6,FFF026,FFF026,3,6,0.23495702005730656
5236,FFF026_opa_3,FFF026_opa_7,FFF026,FFF026,3,7,0.22636103151862463
5237,FFF026_opa_3,FFF026_opa_8,FFF026,FFF026,3,8,0.24068767908309452
5238,FFF026_opa_3,FFF026_opa_9,FFF026,FFF026,3,9,0.13180515759312317
5239,FFF026_opa_3,FFF026_opa_10,FFF026,FFF026,3,10,0.21203438395415475
5240,FFF026_opa_3,FFF026_opa_11,FFF026,FFF026,3,11,0.24068767908309452
5241,FFF026_opa_4,FFF026_opa_5,FFF026,FFF026,4,5,0.22349570200573066
5242,FFF026_opa_4,FFF026_opa_6,FFF026,FFF026,4,6,0.24641833810888247
5243,FFF026_opa_4,FFF026_opa_7,FFF026,FFF026,4,7,0.23782234957020054
5244,FFF026_opa_4,FFF026_opa_8,FFF026,FFF026,4,8,0.13180515759312317
5245,FFF026_opa_4,FFF026_opa_9,FFF026,FFF026,4,9,0.20057306590257884
5246,FFF026_opa_4,FFF026_opa_10,FFF026,FFF026,4,10,0.15186246418338112
5247,FFF026_opa_4,FFF026_opa_11,FFF026,FFF026,4,11,0.13180515759312317
5248,FFF026_opa_5,FFF026_opa_6,FFF026,FFF026,5,6,0.1289398280802292
5249,FFF026_opa_5,FFF026_opa_7,FFF026,FFF026,5,7,0.3065902578796562
5250,FFF026_opa_5,FFF026_opa_8,FFF026,FFF026,5,8,0.2435530085959885
5251,FFF026_opa_5,FFF026_opa_9,FFF026,FFF026,5,9,0.13753581661891112
5252,FFF026_opa_5,FFF026_opa_10,FFF026,FFF026,5,10,0.2550143266475645
5253,FFF026_opa_5,FFF026_opa_11,FFF026,FFF026,5,11,0.2435530085959885
5254,FFF026_opa_6,FFF026_opa_7,FFF026,FFF026,6,7,0.2722063037249284
5255,FFF026_opa_6,FFF026_opa_8,FFF026,FFF026,6,8,0.20916905444126077
5256,FFF026_opa_6,FFF026_opa_9,FFF026,FFF026,6,9,0.19770773638968486
5257,FFF026_opa_6,FFF026_opa_10,FFF026,FFF026,6,10,0.2320916905444126
5258,FFF026_opa_6,FFF026_opa_11,FFF026,FFF026,6,11,0.20916905444126077
5259,FFF026_opa_7,FFF026_opa_8,FFF026,FFF026,7,8,0.22349570200573066
5260,FFF026_opa_7,FFF026_opa_9,FFF026,FFF026,7,9,0.2664756446991404
5261,FFF026_opa_7,FFF026_opa_10,FFF026,FFF026,7,10,0.21203438395415475
5262,FFF026_opa_7,FFF026_opa_11,FFF026,FFF026,7,11,0.22349570200573066
5263,FFF026_opa_8,FFF026_opa_9,FFF026,FFF026,8,9,0.22349570200573066
5264,FFF026_opa_8,FFF026_opa_10,FFF026,FFF026,8,10,0.04011461318051579
5265,FFF026_opa_8,FFF026_opa_11,FFF026,FFF026,8,11,0.0
5266,FFF026_opa_9,FFF026_opa_10,FFF026,FFF026,9,10,0.23782234957020054
5267,FFF026_opa_9,FFF026_opa_11,FFF026,FFF026,9,11,0.22349570200573066
5268,FFF026_opa_10,FFF026_opa_11,FFF026,FFF026,10,11,0.04011461318051579
5269,FFF038_opa_1,FFF038_opa_2,FFF038,FFF038,1,2,0.1260744985673352
5270,FFF038_opa_1,FFF038_opa_3,FFF038,FFF038,1,3,0.21203438395415475
5271,FFF038_opa_1,FFF038_opa_4,FFF038,FFF038,1,4,0.22063037249283668
5272,FFF038_opa_1,FFF038_opa_5,FFF038,FFF038,1,5,0.2177650429799427
5273,FFF038_opa_1,FFF038_opa_6,FFF038,FFF038,1,6,0.20916905444126077
5274,FFF038_opa_1,FFF038_opa_7,FFF038,FFF038,1,7,0.13753581661891112
5275,FFF038_opa_1,FFF038_opa_8,FFF038,FFF038,1,8,0.20916905444126077
5276,FFF038_opa_1,FFF038_opa_9,FFF038,FFF038,1,9,0.2292263610315186
5277,FFF038_opa_1,FFF038_opa_10,FFF038,FFF038,1,10,0.022922636103151817
5278,FFF038_opa_2,FFF038_opa_3,FFF038,FFF038,2,3,0.23782234957020054
5279,FFF038_opa_2,FFF038_opa_4,FFF038,FFF038,2,4,0.21203438395415475
5280,FFF038_opa_2,FFF038_opa_5,FFF038,FFF038,2,5,0.18338108882521487
5281,FFF038_opa_2,FFF038_opa_6,FFF038,FFF038,2,6,0.19770773638968486
5282,FFF038_opa_2,FFF038_opa_7,FFF038,FFF038,2,7,0.2177650429799427
5283,FFF038_opa_2,FFF038_opa_8,FFF038,FFF038,2,8,0.22349570200573066
5284,FFF038_opa_2,FFF038_opa_9,FFF038,FFF038,2,9,0.21489971346704873
5285,FFF038_opa_2,FFF038_opa_10,FFF038,FFF038,2,10,0.13753581661891112
5286,FFF038_opa_3,FFF038_opa_4,FFF038,FFF038,3,4,0.24641833810888247
5287,FFF038_opa_3,FFF038_opa_5,FFF038,FFF038,3,5,0.2664756446991404
5288,FFF038_opa_3,FFF038_opa_6,FFF038,FFF038,3,6,0.04011461318051579
5289,FFF038_opa_3,FFF038_opa_7,FFF038,FFF038,3,7,0.19770773638968486
5290,FFF038_opa_3,FFF038_opa_8,FFF038,FFF038,3,8,0.11747851002865328
5291,FFF038_opa_3,FFF038_opa_9,FFF038,FFF038,3,9,0.23495702005730656
5292,FFF038_opa_3,FFF038_opa_10,FFF038,FFF038,3,10,0.21489971346704873
5293,FFF038_opa_4,FFF038_opa_5,FFF038,FFF038,4,5,0.1547277936962751
5294,FFF038_opa_4,FFF038_opa_6,FFF038,FFF038,4,6,0.23782234957020054
5295,FFF038_opa_4,FFF038_opa_7,FFF038,FFF038,4,7,0.2320916905444126
5296,FFF038_opa_4,FFF038_opa_8,FFF038,FFF038,4,8,0.2435530085959885
5297,FFF038_opa_4,FFF038_opa_9,FFF038,FFF038,4,9,0.14899713467048714
5298,FFF038_opa_4,FFF038_opa_10,FFF038,FFF038,4,10,0.22063037249283668
5299,FFF038_opa_5,FFF038_opa_6,FFF038,FFF038,5,6,0.22636103151862463
5300,FFF038_opa_5,FFF038_opa_7,FFF038,FFF038,5,7,0.23495702005730656
5301,FFF038_opa_5,FFF038_opa_8,FFF038,FFF038,5,8,0.2578796561604585
5302,FFF038_opa_5,FFF038_opa_9,FFF038,FFF038,5,9,0.19484240687679089
5303,FFF038_opa_5,FFF038_opa_10,FFF038,FFF038,5,10,0.2292263610315186
5304,FFF038_opa_6,FFF038_opa_7,FFF038,FFF038,6,7,0.22063037249283668
5305,FFF038_opa_6,FFF038_opa_8,FFF038,FFF038,6,8,0.10601719197707737
5306,FFF038_opa_6,FFF038_opa_9,FFF038,FFF038,6,9,0.2063037249283668
5307,FFF038_opa_6,FFF038_opa_10,FFF038,FFF038,6,10,0.22063037249283668
5308,FFF038_opa_7,FFF038_opa_8,FFF038,FFF038,7,8,0.2177650429799427
5309,FFF038_opa_7,FFF038_opa_9,FFF038,FFF038,7,9,0.24928366762177645
5310,FFF038_opa_7,FFF038_opa_10,FFF038,FFF038,7,10,0.13467048710601714
5311,FFF038_opa_8,FFF038_opa_9,FFF038,FFF038,8,9,0.2292263610315186
5312,FFF038_opa_8,FFF038_opa_10,FFF038,FFF038,8,10,0.22349570200573066
5313,FFF038_opa_9,FFF038_opa_10,FFF038,FFF038,9,10,0.24068767908309452
5314,FFF044_opa_1,FFF044_opa_2,FFF044,FFF044,1,2,0.23782234957020054
5315,FFF044_opa_1,FFF044_opa_3,FFF044,FFF044,1,3,0.1547277936962751
5316,FFF044_opa_1,FFF044_opa_4,FFF044,FFF044,1,4,0.24928366762177645
5317,FFF044_opa_1,FFF044_opa_5,FFF044,FFF044,1,5,0.13753581661891112
5318,FFF044_opa_1,FFF044_opa_6,FFF044,FFF044,1,6,0.1776504297994269
5319,FFF044_opa_1,FFF044_opa_7,FFF044,FFF044,1,7,0.15186246418338112
5320,FFF044_opa_1,FFF044_opa_8,FFF044,FFF044,1,8,0.10601719197707737
5321,FFF044_opa_1,FFF044_opa_9,FFF044,FFF044,1,9,0.14899713467048714
5322,FFF044_opa_1,FFF044_opa_10,FFF044,FFF044,1,10,0.26074498567335247
5323,FFF044_opa_1,FFF044_opa_11,FFF044,FFF044,1,11,0.2320916905444126
5324,FFF044_opa_2,FFF044_opa_3,FFF044,FFF044,2,3,0.2177650429799427
5325,FFF044_opa_2,FFF044_opa_4,FFF044,FFF044,2,4,0.18911174785100282
5326,FFF044_opa_2,FFF044_opa_5,FFF044,FFF044,2,5,0.22636103151862463
5327,FFF044_opa_2,FFF044_opa_6,FFF044,FFF044,2,6,0.24641833810888247
5328,FFF044_opa_2,FFF044_opa_7,FFF044,FFF044,2,7,0.23495702005730656
5329,FFF044_opa_2,FFF044_opa_8,FFF044,FFF044,2,8,0.22063037249283668
5330,FFF044_opa_2,FFF044_opa_9,FFF044,FFF044,2,9,0.2320916905444126
5331,FFF044_opa_2,FFF044_opa_10,FFF044,FFF044,2,10,0.22636103151862463
5332,FFF044_opa_2,FFF044_opa_11,FFF044,FFF044,2,11,0.04297994269340977
5333,FFF044_opa_3,FFF044_opa_4,FFF044,FFF044,3,4,0.23495702005730656
5334,FFF044_opa_3,FFF044_opa_5,FFF044,FFF044,3,5,0.13753581661891112
5335,FFF044_opa_3,FFF044_opa_6,FFF044,FFF044,3,6,0.2320916905444126
5336,FFF044_opa_3,FFF044_opa_7,FFF044,FFF044,3,7,0.15186246418338112
5337,FFF044_opa_3,FFF044_opa_8,FFF044,FFF044,3,8,0.04871060171919772
5338,FFF044_opa_3,FFF044_opa_9,FFF044,FFF044,3,9,0.14899713467048714
5339,FFF044_opa_3,FFF044_opa_10,FFF044,FFF044,3,10,0.26361031518624645
5340,FFF044_opa_3,FFF044_opa_11,FFF044,FFF044,3,11,0.24068767908309452
5341,FFF044_opa_4,FFF044_opa_5,FFF044,FFF044,4,5,0.24641833810888247
5342,FFF044_opa_4,FFF044_opa_6,FFF044,FFF044,4,6,0.24068767908309452
5343,FFF044_opa_4,FFF044_opa_7,FFF044,FFF044,4,7,0.24641833810888247
5344,FFF044_opa_4,FFF044_opa_8,FFF044,FFF044,4,8,0.23495702005730656
5345,FFF044_opa_4,FFF044_opa_9,FFF044,FFF044,4,9,0.24068767908309452
5346,FFF044_opa_4,FFF044_opa_10,FFF044,FFF044,4,10,0.06876790830945556
5347,FFF044_opa_4,FFF044_opa_11,FFF044,FFF044,4,11,0.19770773638968486
5348,FFF044_opa_5,FFF044_opa_6,FFF044,FFF044,5,6,0.20916905444126077
5349,FFF044_opa_5,FFF044_opa_7,FFF044,FFF044,5,7,0.014326647564469885
5350,FFF044_opa_5,FFF044_opa_8,FFF044,FFF044,5,8,0.14613180515759316
5351,FFF044_opa_5,FFF044_opa_9,FFF044,FFF044,5,9,0.011461318051575908
5352,FFF044_opa_5,FFF044_opa_10,FFF044,FFF044,5,10,0.27793696275071633
5353,FFF044_opa_5,FFF044_opa_11,FFF044,FFF044,5,11,0.2320916905444126
5354,FFF044_opa_6,FFF044_opa_7,FFF044,FFF044,6,7,0.2177650429799427
5355,FFF044_opa_6,FFF044_opa_8,FFF044,FFF044,6,8,0.22063037249283668
5356,FFF044_opa_6,FFF044_opa_9,FFF044,FFF044,6,9,0.21489971346704873
5357,FFF044_opa_6,FFF044_opa_10,FFF044,FFF044,6,10,0.21489971346704873
5358,FFF044_opa_6,FFF044_opa_11,FFF044,FFF044,6,11,0.20916905444126077
5359,FFF044_opa_7,FFF044_opa_8,FFF044,FFF044,7,8,0.16045845272206305
5360,FFF044_opa_7,FFF044_opa_9,FFF044,FFF044,7,9,0.005730659025787954
5361,FFF044_opa_7,FFF044_opa_10,FFF044,FFF044,7,10,0.26361031518624645
5362,FFF044_opa_7,FFF044_opa_11,FFF044,FFF044,7,11,0.24641833810888247
5363,FFF044_opa_8,FFF044_opa_9,FFF044,FFF044,8,9,0.15759312320916907
5364,FFF044_opa_8,FFF044_opa_10,FFF044,FFF044,8,10,0.2578796561604585
5365,FFF044_opa_8,FFF044_opa_11,FFF044,FFF044,8,11,0.23782234957020054
5366,FFF044_opa_9,FFF044_opa_10,FFF044,FFF044,9,10,0.2693409742120344
5367,FFF044_opa_9,FFF044_opa_11,FFF044,FFF044,9,11,0.2435530085959885
5368,FFF044_opa_10,FFF044_opa_11,FFF044,FFF044,10,11,0.20343839541547282
5369,FFF047_opa_1,FFF047_opa_2,FFF047,FFF047,1,2,0.18911174785100282
5370,FFF047_opa_1,FFF047_opa_3,FFF047,FFF047,1,3,0.26361031518624645
5371,FFF047_opa_1,FFF047_opa_4,FFF047,FFF047,1,4,0.2063037249283668
5372,FFF047_opa_1,FFF047_opa_5,FFF047,FFF047,1,5,0.07163323782234954
5373,FFF047_opa_1,FFF047_opa_6,FFF047,FFF047,1,6,0.05730659025787965
5374,FFF047_opa_1,FFF047_opa_7,FFF047,FFF047,1,7,0.21203438395415475
5375,FFF047_opa_1,FFF047_opa_9,FFF047,FFF047,1,9,0.24068767908309452
5376,FFF047_opa_1,FFF047_opa_10,FFF047,FFF047,1,10,0.21203438395415475
5377,FFF047_opa_2,FFF047_opa_3,FFF047,FFF047,2,3,0.2292263610315186
5378,FFF047_opa_2,FFF047_opa_4,FFF047,FFF047,2,4,0.21203438395415475
5379,FFF047_opa_2,FFF047_opa_5,FFF047,FFF047,2,5,0.16905444126074498
5380,FFF047_opa_2,FFF047_opa_6,FFF047,FFF047,2,6,0.1919770773638968
5381,FFF047_opa_2,FFF047_opa_7,FFF047,FFF047,2,7,0.23782234957020054
5382,FFF047_opa_2,FFF047_opa_9,FFF047,FFF047,2,9,0.2550143266475645
5383,FFF047_opa_2,FFF047_opa_10,FFF047,FFF047,2,10,0.23782234957020054
5384,FFF047_opa_3,FFF047_opa_4,FFF047,FFF047,3,4,0.2177650429799427
5385,FFF047_opa_3,FFF047_opa_5,FFF047,FFF047,3,5,0.26361031518624645
5386,FFF047_opa_3,FFF047_opa_6,FFF047,FFF047,3,6,0.2578796561604585
5387,FFF047_opa_3,FFF047_opa_7,FFF047,FFF047,3,7,0.21203438395415475
5388,FFF047_opa_3,FFF047_opa_9,FFF047,FFF047,3,9,0.20343839541547282
5389,FFF047_opa_3,FFF047_opa_10,FFF047,FFF047,3,10,0.21203438395415475
5390,FFF047_opa_4,FFF047_opa_5,FFF047,FFF047,4,5,0.20916905444126077
5391,FFF047_opa_4,FFF047_opa_6,FFF047,FFF047,4,6,0.20057306590257884
5392,FFF047_opa_4,FFF047_opa_7,FFF047,FFF047,4,7,0.23495702005730656
5393,FFF047_opa_4,FFF047_opa_9,FFF047,FFF047,4,9,0.16332378223495703
5394,FFF047_opa_4,FFF047_opa_10,FFF047,FFF047,4,10,0.23495702005730656
5395,FFF047_opa_5,FFF047_opa_6,FFF047,FFF047,5,6,0.11174785100286533
5396,FFF047_opa_5,FFF047_opa_7,FFF047,FFF047,5,7,0.22063037249283668
5397,FFF047_opa_5,FFF047_opa_9,FFF047,FFF047,5,9,0.25214899713467054
5398,FFF047_opa_5,FFF047_opa_10,FFF047,FFF047,5,10,0.22063037249283668
5399,FFF047_opa_6,FFF047_opa_7,FFF047,FFF047,6,7,0.20916905444126077
5400,FFF047_opa_6,FFF047_opa_9,FFF047,FFF047,6,9,0.2292263610315186
5401,FFF047_opa_6,FFF047_opa_10,FFF047,FFF047,6,10,0.20916905444126077
5402,FFF047_opa_7,FFF047_opa_9,FFF047,FFF047,7,9,0.24641833810888247
5403,FFF047_opa_7,FFF047_opa_10,FFF047,FFF047,7,10,0.0
5404,FFF047_opa_9,FFF047_opa_10,FFF047,FFF047,9,10,0.24641833810888247
5405,FQ01_opa_1,FQ01_opa_2,FQ01,FQ01,1,2,0.21203438395415475
5406,FQ01_opa_1,FQ01_opa_3,FQ01,FQ01,1,3,0.21203438395415475
5407,FQ01_opa_1,FQ01_opa_4,FQ01,FQ01,1,4,0.21489971346704873
5408,FQ01_opa_1,FQ01_opa_5,FQ01,FQ01,1,5,0.1919770773638968
5409,FQ01_opa_1,FQ01_opa_6,FQ01,FQ01,1,6,0.21489971346704873
5410,FQ01_opa_1,FQ01_opa_7,FQ01,FQ01,1,7,0.18338108882521487
5411,FQ01_opa_1,FQ01_opa_8,FQ01,FQ01,1,8,0.22349570200573066
5412,FQ01_opa_1,FQ01_opa_9,FQ01,FQ01,1,9,0.21489971346704873
5413,FQ01_opa_1,FQ01_opa_10,FQ01,FQ01,1,10,0.20343839541547282
5414,FQ01_opa_1,FQ01_opa_11,FQ01,FQ01,1,11,0.22349570200573066
5415,FQ01_opa_2,FQ01_opa_3,FQ01,FQ01,2,3,0.06017191977077363
5416,FQ01_opa_2,FQ01_opa_4,FQ01,FQ01,2,4,0.05730659025787965
5417,FQ01_opa_2,FQ01_opa_5,FQ01,FQ01,2,5,0.2693409742120344
5418,FQ01_opa_2,FQ01_opa_6,FQ01,FQ01,2,6,0.16045845272206305
5419,FQ01_opa_2,FQ01_opa_7,FQ01,FQ01,2,7,0.2693409742120344
5420,FQ01_opa_2,FQ01_opa_8,FQ01,FQ01,2,8,0.12320916905444124
5421,FQ01_opa_2,FQ01_opa_9,FQ01,FQ01,2,9,0.15759312320916907
5422,FQ01_opa_2,FQ01_opa_10,FQ01,FQ01,2,10,0.24641833810888247
5423,FQ01_opa_2,FQ01_opa_11,FQ01,FQ01,2,11,0.12320916905444124
5424,FQ01_opa_3,FQ01_opa_4,FQ01,FQ01,3,4,0.008595988538681931
5425,FQ01_opa_3,FQ01_opa_5,FQ01,FQ01,3,5,0.2578796561604585
5426,FQ01_opa_3,FQ01_opa_6,FQ01,FQ01,3,6,0.14899713467048714
5427,FQ01_opa_3,FQ01_opa_7,FQ01,FQ01,3,7,0.26361031518624645
5428,FQ01_opa_3,FQ01_opa_8,FQ01,FQ01,3,8,0.0630372492836676
5429,FQ01_opa_3,FQ01_opa_9,FQ01,FQ01,3,9,0.14613180515759316
5430,FQ01_opa_3,FQ01_opa_10,FQ01,FQ01,3,10,0.22636103151862463
5431,FQ01_opa_3,FQ01_opa_11,FQ01,FQ01,3,11,0.0630372492836676
5432,FQ01_opa_4,FQ01_opa_5,FQ01,FQ01,4,5,0.26074498567335247
5433,FQ01_opa_4,FQ01_opa_6,FQ01,FQ01,4,6,0.14613180515759316
5434,FQ01_opa_4,FQ01_opa_7,FQ01,FQ01,4,7,0.26361031518624645
5435,FQ01_opa_4,FQ01_opa_8,FQ01,FQ01,4,8,0.07163323782234954
5436,FQ01_opa_4,FQ01_opa_9,FQ01,FQ01,4,9,0.14899713467048714
5437,FQ01_opa_4,FQ01_opa_10,FQ01,FQ01,4,10,0.22636103151862463
5438,FQ01_opa_4,FQ01_opa_11,FQ01,FQ01,4,11,0.07163323782234954
5439,FQ01_opa_5,FQ01_opa_6,FQ01,FQ01,5,6,0.22349570200573066
5440,FQ01_opa_5,FQ01_opa_7,FQ01,FQ01,5,7,0.2177650429799427
5441,FQ01_opa_5,FQ01_opa_8,FQ01,FQ01,5,8,0.23782234957020054
5442,FQ01_opa_5,FQ01_opa_9,FQ01,FQ01,5,9,0.22636103151862463
5443,FQ01_opa_5,FQ01_opa_10,FQ01,FQ01,5,10,0.2836676217765043
5444,FQ01_opa_5,FQ01_opa_11,FQ01,FQ01,5,11,0.23782234957020054
5445,FQ01_opa_6,FQ01_opa_7,FQ01,FQ01,6,7,0.2550143266475645
5446,FQ01_opa_6,FQ01_opa_8,FQ01,FQ01,6,8,0.1432664756446992
5447,FQ01_opa_6,FQ01_opa_9,FQ01,FQ01,6,9,0.02005730659025784
5448,FQ01_opa_6,FQ01_opa_10,FQ01,FQ01,6,10,0.26074498567335247
5449,FQ01_opa_6,FQ01_opa_11,FQ01,FQ01,6,11,0.1432664756446992
5450,FQ01_opa_7,FQ01_opa_8,FQ01,FQ01,7,8,0.2722063037249284
5451,FQ01_opa_7,FQ01_opa_9,FQ01,FQ01,7,9,0.25214899713467054
5452,FQ01_opa_7,FQ01_opa_10,FQ01,FQ01,7,10,0.2177650429799427
5453,FQ01_opa_7,FQ01_opa_11,FQ01,FQ01,7,11,0.2722063037249284
5454,FQ01_opa_8,FQ01_opa_9,FQ01,FQ01,8,9,0.13753581661891112
5455,FQ01_opa_8,FQ01_opa_10,FQ01,FQ01,8,10,0.2435530085959885
5456,FQ01_opa_8,FQ01_opa_11,FQ01,FQ01,8,11,0.0
5457,FQ01_opa_9,FQ01_opa_10,FQ01,FQ01,9,10,0.2550143266475645
5458,FQ01_opa_9,FQ01_opa_11,FQ01,FQ01,9,11,0.13753581661891112
5459,FQ01_opa_10,FQ01_opa_11,FQ01,FQ01,10,11,0.2435530085959885
5460,FQ02_opa_1,FQ02_opa_2,FQ02,FQ02,1,2,0.1031518624641834
5461,FQ02_opa_1,FQ02_opa_3,FQ02,FQ02,1,3,0.25214899713467054
5462,FQ02_opa_1,FQ02_opa_4,FQ02,FQ02,1,4,0.07163323782234954
5463,FQ02_opa_1,FQ02_opa_5,FQ02,FQ02,1,5,0.07163323782234954
5464,FQ02_opa_1,FQ02_opa_6,FQ02,FQ02,1,6,0.24928366762177645
5465,FQ02_opa_1,FQ02_opa_7,FQ02,FQ02,1,7,0.011461318051575908
5466,FQ02_opa_1,FQ02_opa_8,FQ02,FQ02,1,8,0.24928366762177645
5467,FQ02_opa_1,FQ02_opa_9,FQ02,FQ02,1,9,0.24068767908309452
5468,FQ02_opa_1,FQ02_opa_10,FQ02,FQ02,1,10,0.1031518624641834
5469,FQ02_opa_1,FQ02_opa_11,FQ02,FQ02,1,11,0.2320916905444126
5470,FQ02_opa_2,FQ02_opa_3,FQ02,FQ02,2,3,0.26361031518624645
5471,FQ02_opa_2,FQ02_opa_4,FQ02,FQ02,2,4,0.11174785100286533
5472,FQ02_opa_2,FQ02_opa_5,FQ02,FQ02,2,5,0.11174785100286533
5473,FQ02_opa_2,FQ02_opa_6,FQ02,FQ02,2,6,0.26074498567335247
5474,FQ02_opa_2,FQ02_opa_7,FQ02,FQ02,2,7,0.10601719197707737
5475,FQ02_opa_2,FQ02_opa_8,FQ02,FQ02,2,8,0.24928366762177645
5476,FQ02_opa_2,FQ02_opa_9,FQ02,FQ02,2,9,0.2550143266475645
5477,FQ02_opa_2,FQ02_opa_10,FQ02,FQ02,2,10,0.0
5478,FQ02_opa_2,FQ02_opa_11,FQ02,FQ02,2,11,0.25214899713467054
5479,FQ02_opa_3,FQ02_opa_4,FQ02,FQ02,3,4,0.23782234957020054
5480,FQ02_opa_3,FQ02_opa_5,FQ02,FQ02,3,5,0.23782234957020054
5481,FQ02_opa_3,FQ02_opa_6,FQ02,FQ02,3,6,0.24641833810888247
5482,FQ02_opa_3,FQ02_opa_7,FQ02,FQ02,3,7,0.26361031518624645
5483,FQ02_opa_3,FQ02_opa_8,FQ02,FQ02,3,8,0.025787965616045794
5484,FQ02_opa_3,FQ02_opa_9,FQ02,FQ02,3,9,0.2292263610315186
5485,FQ02_opa_3,FQ02_opa_10,FQ02,FQ02,3,10,0.26361031518624645
5486,FQ02_opa_3,FQ02_opa_11,FQ02,FQ02,3,11,0.27793696275071633
5487,FQ02_opa_4,FQ02_opa_5,FQ02,FQ02,4,5,0.0
5488,FQ02_opa_4,FQ02_opa_6,FQ02,FQ02,4,6,0.2320916905444126
5489,FQ02_opa_4,FQ02_opa_7,FQ02,FQ02,4,7,0.07449856733524352
5490,FQ02_opa_4,FQ02_opa_8,FQ02,FQ02,4,8,0.2435530085959885
5491,FQ02_opa_4,FQ02_opa_9,FQ02,FQ02,4,9,0.24641833810888247
5492,FQ02_opa_4,FQ02_opa_10,FQ02,FQ02,4,10,0.11174785100286533
5493,FQ02_opa_4,FQ02_opa_11,FQ02,FQ02,4,11,0.23782234957020054
5494,FQ02_opa_5,FQ02_opa_6,FQ02,FQ02,5,6,0.2320916905444126
5495,FQ02_opa_5,FQ02_opa_7,FQ02,FQ02,5,7,0.07449856733524352
