,chromosome_metadata,strand,start_cr,stop_cr,start_term,stop_term,start_metadata,stop,n_terminus,id,in_frame,lcb_num,ref_lcb_start,ref_lcb_stop,ref_lcb_strand,query_lcb_start,query_lcb_stop,query_lcb_strand,length_ratio,start_reordered,start_reordered_flipped,strand_flipped,strain,locus,chromosome_prokka,gene,locus_tag,source,start_prokka,end
1425,1,-1,2103686.0,2103726.0,2102951.0,2102969.0,2102952.0,2103749.0,2103672.0,GCGS0313_opa_11,0.0,6.0,1660291.0,2155339.0,1.0,1725047.0,2217107.0,1.0,1.00607243019144,2040491.0,2040491.0,-1.0,GCGS0313,K,gnl|X|GCGS0313_1,piiC_11,GCGS0313_02165,prokka,2102952.0,2103642.0
1426,1,-1,70893.0,70938.0,70140.0,70158.0,70141.0,70963.0,70879.0,GCGS0339_opa_1,1.0,0.0,1.0,187800.0,1.0,1.0,189708.0,1.0,0.9899423848355622,69436.0,69436.0,-1.0,GCGS0339,A,gnl|X|GCGS0339_1,piiC_1,GCGS0339_00062,prokka,70141.0,70963.0
1427,1,-1,76854.0,76909.0,76134.0,76152.0,76135.0,76934.0,76840.0,GCGS0339_opa_2,0.0,0.0,1.0,187800.0,1.0,1.0,189708.0,1.0,0.9899423848355622,75369.0,75369.0,-1.0,GCGS0339,B,gnl|X|GCGS0339_1,piiC_2,GCGS0339_00065,prokka,76135.0,76810.0
1428,1,1,1001352.0,1001407.0,1002118.0,1002136.0,1001327.0,1002135.0,1001421.0,GCGS0339_opa_3,0.0,1.0,187803.0,1065514.0,1.0,258692.0,1149198.0,1.0,0.9856317644125924,919768.0,919768.0,1.0,GCGS0339,C,gnl|X|GCGS0339_1,piiC_3,GCGS0339_01008,prokka,1001451.0,1002135.0
1429,1,-1,1078979.0,1079034.0,1078241.0,1078259.0,1078242.0,1079059.0,1078965.0,GCGS0339_opa_4,0.0,1.0,187803.0,1065514.0,1.0,258692.0,1149198.0,1.0,0.9856317644125924,995578.0,995578.0,-1.0,GCGS0339,D,gnl|X|GCGS0339_1,piiC_4,GCGS0339_01092,prokka,1078242.0,1078935.0
1430,1,1,1119685.0,1119750.0,1120461.0,1120479.0,1119660.0,1120478.0,1119764.0,GCGS0339_opa_5,0.0,1.0,187803.0,1065514.0,1.0,258692.0,1149198.0,1.0,0.9856317644125924,1036400.0,1036400.0,1.0,GCGS0339,E,gnl|X|GCGS0339_1,piiC_5,GCGS0339_01137,prokka,1119794.0,1120478.0
1431,1,1,1179757.0,1179842.0,1180559.0,1180577.0,1179732.0,1180576.0,1179856.0,GCGS0339_opa_6,0.0,4.0,1222642.0,1591373.0,1.0,1170306.0,1543041.0,1.0,0.9892577836800944,1231967.0,1231967.0,1.0,GCGS0339,F,gnl|X|GCGS0339_1,piiC_6,GCGS0339_01212,prokka,1179886.0,1180576.0
1432,1,-1,1378197.0,1378242.0,1377474.0,1377492.0,1377475.0,1378266.0,1378183.0,GCGS0339_opa_7,0.0,4.0,1222642.0,1591373.0,1.0,1170306.0,1543041.0,1.0,0.9892577836800944,1427586.0,1427586.0,-1.0,GCGS0339,G,gnl|X|GCGS0339_1,piiC_7,GCGS0339_01404,prokka,1377475.0,1378153.0
1433,1,1,1433665.0,1433745.0,1434462.0,1434480.0,1433640.0,1434479.0,1433759.0,GCGS0339_opa_8,0.0,4.0,1222642.0,1591373.0,1.0,1170306.0,1543041.0,1.0,0.9892577836800944,1483147.0,1483147.0,1.0,GCGS0339,H,gnl|X|GCGS0339_1,piiC_8,GCGS0339_01456,prokka,1433789.0,1434479.0
1434,1,1,1483170.0,1483210.0,1483891.0,1483909.0,1483147.0,1483908.0,1483224.0,GCGS0339_opa_9,0.0,4.0,1222642.0,1591373.0,1.0,1170306.0,1543041.0,1.0,0.9892577836800944,1532122.0,1532122.0,1.0,GCGS0339,I,gnl|X|GCGS0339_1,piiC_9,GCGS0339_01501,prokka,1483254.0,1483908.0
1435,1,1,1737765.0,1737845.0,1738562.0,1738580.0,1737740.0,1738579.0,1737859.0,GCGS0339_opa_10,0.0,6.0,1717071.0,2045779.0,1.0,1733074.0,2064945.0,-1.0,0.9904691883292002,1721693.0,2041157.0,-1.0,GCGS0339,K,gnl|X|GCGS0339_1,piiC_10,GCGS0339_01785,prokka,1737889.0,1738579.0
1436,1,1,1949472.0,1949532.0,1950276.0,1950294.0,1949448.0,1950293.0,1949546.0,GCGS0339_opa_11,0.0,6.0,1717071.0,2045779.0,1.0,1733074.0,2064945.0,-1.0,0.9904691883292002,1931383.0,1831467.0,-1.0,GCGS0339,J,gnl|X|GCGS0339_1,piiC_11,GCGS0339_01993,prokka,1949576.0,1950293.0
1437,1,-1,70262.0,70317.0,69527.0,69545.0,69528.0,70342.0,70248.0,GCGS0373_opa_1,0.0,0.0,1.0,468348.0,1.0,1.0,468711.0,1.0,0.9992255339122272,69474.0,69474.0,-1.0,GCGS0373,A,gnl|X|GCGS0373_1,piiC_1,GCGS0373_00064,prokka,69528.0,70218.0
1438,1,-1,499618.0,499693.0,498865.0,498883.0,498866.0,499718.0,499604.0,GCGS0373_opa_2,1.0,1.0,470345.0,1066284.0,1.0,469094.0,1132509.0,-1.0,0.8982899090313001,497089.0,1039540.0,1.0,GCGS0373,E,gnl|X|GCGS0373_1,piiC_2,GCGS0373_00520,prokka,498866.0,499718.0
1439,1,1,540386.0,540451.0,541168.0,541186.0,540361.0,541185.0,540465.0,GCGS0373_opa_3,0.0,1.0,470345.0,1066284.0,1.0,469094.0,1132509.0,-1.0,0.8982899090313001,534363.0,1002266.0,-1.0,GCGS0373,D,gnl|X|GCGS0373_1,piiC_3,GCGS0373_00565,prokka,540495.0,541185.0
1440,1,-1,618027.0,618082.0,617289.0,617307.0,617290.0,618107.0,618013.0,GCGS0373_opa_4,0.0,1.0,470345.0,1066284.0,1.0,469094.0,1132509.0,-1.0,0.8982899090313001,603468.0,933161.0,1.0,GCGS0373,C,gnl|X|GCGS0373_1,piiC_4,GCGS0373_00648,prokka,617290.0,617983.0
1441,1,1,1165264.0,1165342.0,1166059.0,1166077.0,1165239.0,1166076.0,1165356.0,GCGS0373_opa_5,1.0,4.0,1222815.0,1591352.0,1.0,1156489.0,1525908.0,1.0,0.9976124671443536,1231544.0,1231544.0,1.0,GCGS0373,F,gnl|X|GCGS0373_1,piiC_5,GCGS0373_01213,prokka,1165239.0,1166076.0
1442,1,-1,1365126.0,1365181.0,1364406.0,1364424.0,1364407.0,1365205.0,1365112.0,GCGS0373_opa_6,1.0,4.0,1222815.0,1591352.0,1.0,1156489.0,1525908.0,1.0,0.9976124671443536,1430237.0,1430237.0,-1.0,GCGS0373,G,gnl|X|GCGS0373_1,piiC_6,GCGS0373_01409,prokka,1364407.0,1365205.0
1443,1,1,1418347.0,1418397.0,1419114.0,1419132.0,1418322.0,1419131.0,1418411.0,GCGS0373_opa_7,0.0,4.0,1222815.0,1591352.0,1.0,1156489.0,1525908.0,1.0,0.9976124671443536,1484023.0,1484023.0,1.0,GCGS0373,H,gnl|X|GCGS0373_1,piiC_7,GCGS0373_01461,prokka,1418441.0,1419131.0
1444,1,1,1467822.0,1467887.0,1468577.0,1468595.0,1467797.0,1468594.0,1467901.0,GCGS0373_opa_8,0.0,4.0,1222815.0,1591352.0,1.0,1156489.0,1525908.0,1.0,0.9976124671443536,1533380.0,1533380.0,1.0,GCGS0373,I,gnl|X|GCGS0373_1,piiC_8,GCGS0373_01506,prokka,1467931.0,1468594.0
1445,1,-1,1901809.0,1901889.0,1901053.0,1901071.0,1901054.0,1901913.0,1901795.0,GCGS0373_opa_9,0.0,6.0,1600969.0,2155339.0,1.0,1670157.0,2222005.0,1.0,1.0045700990127715,1832921.0,1832921.0,-1.0,GCGS0373,J,gnl|X|GCGS0373_1,piiC_9,GCGS0373_01975,prokka,1901054.0,1901765.0
1446,1,-1,2109352.0,2109407.0,2108617.0,2108635.0,2108618.0,2109432.0,2109338.0,GCGS0373_opa_10,0.0,6.0,1600969.0,2155339.0,1.0,1670157.0,2222005.0,1.0,1.0045700990127715,2041434.0,2041434.0,-1.0,GCGS0373,K,gnl|X|GCGS0373_1,piiC_10,GCGS0373_02181,prokka,2108618.0,2109308.0
1447,1,-1,61745.0,61790.0,61045.0,61063.0,61046.0,61815.0,61731.0,GCGS0423_opa_1,1.0,0.0,1.0,257913.0,1.0,1.0,248411.0,1.0,1.0382512781288995,63381.0,63381.0,-1.0,GCGS0423,A,gnl|X|GCGS0423_1,piiC_1,GCGS0423_00073,prokka,61046.0,61466.0
1448,1,-1,67229.0,67264.0,66491.0,66509.0,66492.0,67289.0,67204.0,GCGS0423_opa_2,0.0,0.0,1.0,257913.0,1.0,1.0,248411.0,1.0,1.0382512781288995,69035.0,69035.0,-1.0,GCGS0423,B,gnl|X|GCGS0423_1,piiC_2,GCGS0423_00078,prokka,66492.0,66858.0
1449,1,-1,538452.0,538487.0,537727.0,537745.0,537728.0,538512.0,538438.0,GCGS0423_opa_3,0.0,2.0,462453.0,1072614.0,1.0,493277.0,1159320.0,-1.0,0.9160985101562512,503174.0,1031893.0,1.0,GCGS0423,E,gnl|X|GCGS0423_1,piiC_4,GCGS0423_00705,prokka,537728.0,537956.0
1450,1,1,567801.0,567886.0,568602.0,568620.0,567776.0,568619.0,567900.0,GCGS0423_opa_4,0.0,2.0,462453.0,1072614.0,1.0,493277.0,1159320.0,-1.0,0.9160985101562512,530701.0,1004366.0,-1.0,GCGS0423,D,gnl|X|GCGS0423_1,piiC_6,GCGS0423_00741,prokka,567929.0,568619.0
1451,1,-1,644128.0,644151.0,643403.0,643421.0,643404.0,644176.0,644114.0,GCGS0423_opa_5,0.0,2.0,462453.0,1072614.0,1.0,493277.0,1159320.0,-1.0,0.9160985101562512,599984.0,935083.0,1.0,GCGS0423,C,gnl|X|GCGS0423_1,piiC_7,GCGS0423_00843,prokka,643404.0,643632.0
1452,1,1,1182856.0,1182896.0,1183615.0,1183633.0,1182831.0,1183632.0,1182910.0,GCGS0423_opa_6,0.0,6.0,1220876.0,1591149.0,1.0,1171763.0,1533367.0,1.0,1.0239737392285484,1232209.0,1232209.0,1.0,GCGS0423,F,gnl|X|GCGS0423_1,piiC_10,GCGS0423_01547,prokka,1183266.0,1183632.0
1453,1,-1,1373378.0,1373483.0,1372631.0,1372649.0,1372632.0,1373507.0,1373364.0,GCGS0423_opa_7,0.0,6.0,1220876.0,1591149.0,1.0,1171763.0,1533367.0,1.0,1.0239737392285484,1426561.0,1426561.0,-1.0,GCGS0423,G,gnl|X|GCGS0423_1,piiC_11,GCGS0423_01782,prokka,1372632.0,1373334.0
1454,1,1,1426339.0,1426379.0,1427109.0,1427127.0,1426314.0,1427126.0,1426393.0,GCGS0423_opa_8,0.0,6.0,1220876.0,1591149.0,1.0,1171763.0,1533367.0,1.0,1.0239737392285484,1481530.0,1481530.0,1.0,GCGS0423,H,gnl|X|GCGS0423_1,piiC_12,GCGS0423_01846,prokka,1426397.0,1427126.0
1455,1,1,1475794.0,1475804.0,1476484.0,1476502.0,1475769.0,1476501.0,1475818.0,GCGS0423_opa_9,0.0,6.0,1220876.0,1591149.0,1.0,1171763.0,1533367.0,1.0,1.0239737392285484,1532170.0,1532170.0,1.0,GCGS0423,I,gnl|X|GCGS0423_1,piiC_13,GCGS0423_01907,prokka,1475848.0,1476403.0
1456,1,-1,1886400.0,1886455.0,1885665.0,1885683.0,1885666.0,1886479.0,1886386.0,GCGS0423_opa_10,1.0,8.0,1608637.0,2155339.0,1.0,1662849.0,2214530.0,1.0,0.9909748568466196,1829443.0,1829443.0,-1.0,GCGS0423,J,gnl|X|GCGS0423_1,piiC_14,GCGS0423_02437,prokka,1885666.0,1886479.0
1457,1,-1,2099754.0,2099789.0,2099031.0,2099049.0,2099032.0,2099814.0,2099740.0,GCGS0423_opa_11,0.0,8.0,1608637.0,2155339.0,1.0,1662849.0,2214530.0,1.0,0.9909748568466196,2040883.0,2040883.0,-1.0,GCGS0423,K,gnl|X|GCGS0423_1,piiC_15,GCGS0423_02704,prokka,2099032.0,2099710.0
1458,1,-1,68854.0,68869.0,68101.0,68119.0,68102.0,68893.0,68840.0,GCGS0431_opa_1,0.0,0.0,1.0,2155339.0,1.0,1.0,2252723.0,1.0,0.956770520286125,65158.0,65158.0,-1.0,GCGS0431,A,gnl|X|GCGS0431_1,piiC_1,GCGS0431_00061,prokka,68102.0,68810.0
1459,1,-1,74577.0,74642.0,73824.0,73842.0,73825.0,74667.0,74563.0,GCGS0431_opa_2,0.0,0.0,1.0,2155339.0,1.0,1.0,2252723.0,1.0,0.956770520286125,70634.0,70634.0,-1.0,GCGS0431,B,gnl|X|GCGS0431_1,piiC_2,GCGS0431_00064,prokka,73825.0,74533.0
1460,1,1,980104.0,980244.0,980964.0,980982.0,980079.0,980981.0,980258.0,GCGS0431_opa_3,0.0,0.0,1.0,2155339.0,1.0,1.0,2252723.0,1.0,0.956770520286125,937711.0,937711.0,1.0,GCGS0431,C,gnl|X|GCGS0431_1,piiC_3,GCGS0431_01002,prokka,980288.0,980981.0
1461,1,-1,1056226.0,1056271.0,1055479.0,1055497.0,1055480.0,1056296.0,1056212.0,GCGS0431_opa_4,1.0,0.0,1.0,2155339.0,1.0,1.0,2252723.0,1.0,0.956770520286125,1009852.0,1009852.0,-1.0,GCGS0431,D,gnl|X|GCGS0431_1,piiC_4,GCGS0431_01080,prokka,1055480.0,1056296.0
1462,1,1,1094660.0,1094865.0,1095594.0,1095612.0,1094635.0,1095611.0,1094879.0,GCGS0431_opa_5,0.0,0.0,1.0,2155339.0,1.0,1.0,2252723.0,1.0,0.956770520286125,1047315.0,1047315.0,1.0,GCGS0431,E,gnl|X|GCGS0431_1,piiC_5,GCGS0431_01122,prokka,1094909.0,1095611.0
1463,1,1,1268856.0,1268896.0,1269607.0,1269625.0,1268831.0,1269624.0,1268910.0,GCGS0431_opa_6,0.0,0.0,1.0,2155339.0,1.0,1.0,2252723.0,1.0,0.956770520286125,1213980.0,1213980.0,1.0,GCGS0431,F,gnl|X|GCGS0431_1,piiC_6,GCGS0431_01300,prokka,1268940.0,1269624.0
1464,1,-1,1471427.0,1471447.0,1470695.0,1470713.0,1470696.0,1471471.0,1471413.0,GCGS0431_opa_7,0.0,0.0,1.0,2155339.0,1.0,1.0,2252723.0,1.0,0.956770520286125,1407119.0,1407119.0,-1.0,GCGS0431,G,gnl|X|GCGS0431_1,piiC_7,GCGS0431_01496,prokka,1470696.0,1471383.0
1465,1,1,1523724.0,1523774.0,1524485.0,1524503.0,1523699.0,1524502.0,1523788.0,GCGS0431_opa_8,0.0,0.0,1.0,2155339.0,1.0,1.0,2252723.0,1.0,0.956770520286125,1457830.0,1457830.0,1.0,GCGS0431,H,gnl|X|GCGS0431_1,piiC_8,GCGS0431_01547,prokka,1523818.0,1524502.0
1466,1,1,1572941.0,1572946.0,1573681.0,1573699.0,1572916.0,1573698.0,1572960.0,GCGS0431_opa_9,0.0,0.0,1.0,2155339.0,1.0,1.0,2252723.0,1.0,0.956770520286125,1504920.0,1504920.0,1.0,GCGS0431,I,gnl|X|GCGS0431_1,piiC_9,GCGS0431_01592,prokka,1572990.0,1573698.0
1467,1,-1,1927821.0,1927886.0,1927074.0,1927092.0,1927075.0,1927910.0,1927807.0,GCGS0431_opa_10,0.0,0.0,1.0,2155339.0,1.0,1.0,2252723.0,1.0,0.956770520286125,1843769.0,1843769.0,-1.0,GCGS0431,J,gnl|X|GCGS0431_1,piiC_10,GCGS0431_01984,prokka,1927075.0,1927921.0
1468,1,-1,2130731.0,2130771.0,2130002.0,2130020.0,2130003.0,2130796.0,2130717.0,GCGS0431_opa_11,0.0,0.0,1.0,2155339.0,1.0,1.0,2252723.0,1.0,0.956770520286125,2037924.0,2037924.0,-1.0,GCGS0431,K,gnl|X|GCGS0431_1,piiC_11,GCGS0431_02185,prokka,2130003.0,2130687.0
1469,1,-1,70461.0,70484.0,69705.0,69723.0,69706.0,70509.0,70447.0,GCGS0457_opa_1,0.0,0.0,1.0,187800.0,1.0,1.0,189061.0,1.0,0.9933301597376494,69241.0,69241.0,-1.0,GCGS0457,A,gnl|X|GCGS0457_1,piiC_1,GCGS0457_00062,prokka,69706.0,70417.0
1470,1,-1,75764.0,75799.0,75035.0,75053.0,75036.0,75824.0,75750.0,GCGS0457_opa_2,0.0,0.0,1.0,187800.0,1.0,1.0,189061.0,1.0,0.9933301597376494,74536.0,74536.0,-1.0,GCGS0457,B,gnl|X|GCGS0457_1,piiC_2,GCGS0457_00065,prokka,75036.0,75720.0
1471,1,1,1057088.0,1057138.0,1057846.0,1057864.0,1057063.0,1057863.0,1057152.0,GCGS0457_opa_3,0.0,1.0,187803.0,1069985.0,1.0,258124.0,1210242.0,1.0,0.9265469196045028,928057.0,928057.0,1.0,GCGS0457,C,gnl|X|GCGS0457_1,piiC_3,GCGS0457_01077,prokka,1057182.0,1057863.0
1472,1,-1,1135215.0,1135310.0,1134486.0,1134504.0,1134487.0,1135335.0,1135201.0,GCGS0457_opa_4,0.0,1.0,187803.0,1069985.0,1.0,258124.0,1210242.0,1.0,0.9265469196045028,999794.0,999794.0,-1.0,GCGS0457,D,gnl|X|GCGS0457_1,piiC_4,GCGS0457_01161,prokka,1134487.0,1135171.0
1473,1,1,1175954.0,1176014.0,1176758.0,1176776.0,1175929.0,1176775.0,1176028.0,GCGS0457_opa_5,1.0,1.0,187803.0,1069985.0,1.0,258124.0,1210242.0,1.0,0.9265469196045028,1038192.0,1038192.0,1.0,GCGS0457,E,gnl|X|GCGS0457_1,piiC_5,GCGS0457_01206,prokka,1175929.0,1176775.0
1474,1,1,1236482.0,1236522.0,1237257.0,1237275.0,1236457.0,1237274.0,1236536.0,GCGS0457_opa_6,0.0,4.0,1222807.0,1591123.0,1.0,1227321.0,1599041.0,1.0,0.9908425696761004,1231859.0,1231859.0,1.0,GCGS0457,F,gnl|X|GCGS0457_1,piiC_6,GCGS0457_01281,prokka,1236566.0,1237274.0
1475,1,-1,1436965.0,1437025.0,1436248.0,1436266.0,1436249.0,1437049.0,1436951.0,GCGS0457_opa_7,0.0,4.0,1222807.0,1591123.0,1.0,1227321.0,1599041.0,1.0,0.9908425696761004,1429822.0,1429822.0,-1.0,GCGS0457,G,gnl|X|GCGS0457_1,piiC_7,GCGS0457_01477,prokka,1436249.0,1436921.0
1476,1,1,1491234.0,1491284.0,1491998.0,1492016.0,1491209.0,1492015.0,1491298.0,GCGS0457_opa_8,0.0,4.0,1222807.0,1591123.0,1.0,1227321.0,1599041.0,1.0,0.9908425696761004,1484278.0,1484278.0,1.0,GCGS0457,H,gnl|X|GCGS0457_1,piiC_8,GCGS0457_01532,prokka,1491328.0,1492015.0
1477,1,1,1540738.0,1540748.0,1541447.0,1541465.0,1540715.0,1541464.0,1540762.0,GCGS0457_opa_9,0.0,4.0,1222807.0,1591123.0,1.0,1227321.0,1599041.0,1.0,0.9908425696761004,1533331.0,1533331.0,1.0,GCGS0457,I,gnl|X|GCGS0457_1,piiC_9,GCGS0457_01577,prokka,1540792.0,1541464.0
1478,1,1,1796726.0,1796781.0,1797513.0,1797531.0,1796701.0,1797530.0,1796795.0,GCGS0457_opa_10,0.0,6.0,1717260.0,2046002.0,1.0,1792585.0,2124278.0,-1.0,0.9911032189404058,1721339.0,2041923.0,-1.0,GCGS0457,K,gnl|X|GCGS0457_1,piiC_10,GCGS0457_01863,prokka,1796825.0,1797530.0
1479,1,1,2008972.0,2009022.0,2009742.0,2009760.0,2008948.0,2009759.0,2009036.0,GCGS0457_opa_11,0.0,6.0,1717260.0,2046002.0,1.0,1792585.0,2124278.0,-1.0,0.9911032189404058,1931698.0,1831564.0,-1.0,GCGS0457,J,gnl|X|GCGS0457_1,piiC_11,GCGS0457_02073,prokka,2008943.0,2009759.0
1480,1,-1,69262.0,69332.0,68521.0,68539.0,68522.0,69357.0,69248.0,GCGS0769_opa_1,0.0,0.0,1.0,458464.0,1.0,1.0,458272.0,1.0,1.000418966070295,68551.0,68551.0,-1.0,GCGS0769,A,gnl|X|GCGS0769_1,piiC_1,GCGS0769_00064,prokka,68522.0,69218.0
1481,1,-1,74772.0,74842.0,74034.0,74052.0,74035.0,74867.0,74758.0,GCGS0769_opa_2,0.0,0.0,1.0,458464.0,1.0,1.0,458272.0,1.0,1.000418966070295,74066.0,74066.0,-1.0,GCGS0769,B,gnl|X|GCGS0769_1,piiC_2,GCGS0769_00067,prokka,74035.0,74728.0
1482,1,-1,498834.0,498901.0,498102.0,498120.0,498103.0,498926.0,498820.0,GCGS0769_opa_3,0.0,1.0,468638.0,1066490.0,1.0,467842.0,1134160.0,-1.0,0.8972472603171459,495790.0,1039338.0,1.0,GCGS0769,E,gnl|X|GCGS0769_1,piiC_3,GCGS0769_00514,prokka,498103.0,498790.0
1483,1,1,539593.0,539643.0,540354.0,540372.0,539570.0,540371.0,539657.0,GCGS0769_opa_4,1.0,1.0,468638.0,1066490.0,1.0,467842.0,1134160.0,-1.0,0.8972472603171459,532996.0,1002132.0,-1.0,GCGS0769,D,gnl|X|GCGS0769_1,piiC_4,GCGS0769_00558,prokka,539570.0,540371.0
1484,1,-1,617706.0,617726.0,616971.0,616989.0,616972.0,617751.0,617692.0,GCGS0769_opa_5,0.0,1.0,468638.0,1066490.0,1.0,467842.0,1134160.0,-1.0,0.8972472603171459,602444.0,932684.0,1.0,GCGS0769,C,gnl|X|GCGS0769_1,piiC_5,GCGS0769_00639,prokka,616972.0,617662.0
1485,1,1,1275986.0,1276029.0,1276746.0,1276764.0,1275961.0,1276763.0,1276043.0,GCGS0769_opa_6,0.0,3.0,1107707.0,1594577.0,1.0,1151768.0,1637855.0,1.0,1.0016108227539515,1232100.0,1232100.0,1.0,GCGS0769,F,gnl|X|GCGS0769_1,piiC_6,GCGS0769_01309,prokka,1276073.0,1276763.0
1486,1,-1,1474012.0,1474077.0,1473277.0,1473295.0,1473278.0,1474101.0,1473998.0,GCGS0769_opa_7,0.0,3.0,1107707.0,1594577.0,1.0,1151768.0,1637855.0,1.0,1.0016108227539515,1429735.0,1429735.0,-1.0,GCGS0769,G,gnl|X|GCGS0769_1,piiC_7,GCGS0769_01502,prokka,1473278.0,1473968.0
1487,1,1,1527772.0,1527875.0,1528595.0,1528613.0,1527747.0,1528612.0,1527889.0,GCGS0769_opa_8,0.0,3.0,1107707.0,1594577.0,1.0,1151768.0,1637855.0,1.0,1.0016108227539515,1484292.0,1484292.0,1.0,GCGS0769,H,gnl|X|GCGS0769_1,piiC_8,GCGS0769_01556,prokka,1527919.0,1528612.0
1488,1,1,1577301.0,1577341.0,1578061.0,1578079.0,1577278.0,1578078.0,1577355.0,GCGS0769_opa_9,0.0,3.0,1107707.0,1594577.0,1.0,1151768.0,1637855.0,1.0,1.0016108227539515,1533902.0,1533902.0,1.0,GCGS0769,I,gnl|X|GCGS0769_1,piiC_9,GCGS0769_01602,prokka,1577385.0,1578078.0
1489,1,-1,1898982.0,1899017.0,1898244.0,1898262.0,1898245.0,1899041.0,1898968.0,GCGS0769_opa_10,0.0,4.0,1602369.0,2155339.0,1.0,1669015.0,2225249.0,1.0,0.9941319660430682,1830254.0,1830254.0,-1.0,GCGS0769,J,gnl|X|GCGS0769_1,piiC_10,GCGS0769_01956,prokka,1898245.0,1899052.0
1490,1,-1,2108821.0,2108924.0,2108092.0,2108110.0,2108093.0,2108949.0,2108807.0,GCGS0769_opa_11,0.0,4.0,1602369.0,2155339.0,1.0,1669015.0,2225249.0,1.0,0.9941319660430682,2038870.0,2038870.0,-1.0,GCGS0769,K,gnl|X|GCGS0769_1,piiC_11,GCGS0769_02167,prokka,2108093.0,2108777.0
1491,1,-1,70295.0,70340.0,69536.0,69554.0,69537.0,70365.0,70281.0,GCGS0834_opa_1,1.0,0.0,1.0,187651.0,1.0,1.0,185487.0,1.0,1.0116666486958583,70348.0,70348.0,-1.0,GCGS0834,A,gnl|X|GCGS0834_1,piiC_1,GCGS0834_00060,prokka,69537.0,70365.0
1492,1,1,1096272.0,1096282.0,1096984.0,1097002.0,1096247.0,1097001.0,1096296.0,GCGS0834_opa_2,0.0,1.0,187652.0,1065429.0,1.0,298549.0,1243961.0,1.0,0.9284597614584964,928282.0,928282.0,1.0,GCGS0834,C,gnl|X|GCGS0834_1,piiC_2,GCGS0834_01115,prokka,1096326.0,1097001.0
1493,1,-1,1173866.0,1173916.0,1173128.0,1173146.0,1173129.0,1173941.0,1173852.0,GCGS0834_opa_3,0.0,1.0,187652.0,1065429.0,1.0,298549.0,1243961.0,1.0,0.9284597614584964,999664.0,999664.0,-1.0,GCGS0834,D,gnl|X|GCGS0834_1,piiC_3,GCGS0834_01200,prokka,1173129.0,1173822.0
1494,1,1,1214573.0,1214623.0,1215319.0,1215337.0,1214550.0,1215336.0,1214637.0,GCGS0834_opa_4,1.0,1.0,187652.0,1065429.0,1.0,298549.0,1243961.0,1.0,0.9284597614584964,1038122.0,1038122.0,1.0,GCGS0834,E,gnl|X|GCGS0834_1,piiC_4,GCGS0834_01245,prokka,1214550.0,1215336.0
1495,1,1,1274615.0,1274650.0,1275391.0,1275409.0,1274590.0,1275408.0,1274664.0,GCGS0834_opa_5,0.0,5.0,1220484.0,1600916.0,1.0,1262987.0,1647006.0,1.0,0.9906593163359104,1231979.0,1231979.0,1.0,GCGS0834,F,gnl|X|GCGS0834_1,piiC_5,GCGS0834_01321,prokka,1274694.0,1275408.0
1496,1,-1,1474511.0,1474601.0,1473788.0,1473806.0,1473789.0,1474625.0,1474497.0,GCGS0834_opa_6,0.0,5.0,1220484.0,1600916.0,1.0,1262987.0,1647006.0,1.0,0.9906593163359104,1429317.0,1429317.0,-1.0,GCGS0834,G,gnl|X|GCGS0834_1,piiC_6,GCGS0834_01518,prokka,1473789.0,1474467.0
1497,1,1,1530017.0,1530067.0,1530790.0,1530808.0,1529993.0,1530807.0,1530081.0,GCGS0834_opa_7,0.0,5.0,1220484.0,1600916.0,1.0,1262987.0,1647006.0,1.0,0.9906593163359104,1484996.0,1484996.0,1.0,GCGS0834,H,gnl|X|GCGS0834_1,piiC_7,GCGS0834_01569,prokka,1529988.0,1530807.0
1498,1,1,1579492.0,1579532.0,1580228.0,1580246.0,1579469.0,1580245.0,1579546.0,GCGS0834_opa_8,0.0,5.0,1220484.0,1600916.0,1.0,1262987.0,1647006.0,1.0,0.9906593163359104,1534010.0,1534010.0,1.0,GCGS0834,I,gnl|X|GCGS0834_1,piiC_8,GCGS0834_01614,prokka,1579576.0,1580245.0
1499,1,1,2001422.0,2001487.0,2002210.0,2002228.0,2001398.0,2002227.0,2001501.0,GCGS0834_opa_9,0.0,7.0,1717557.0,2047469.0,1.0,1788091.0,2116147.0,-1.0,1.005657570658668,1932071.0,1832955.0,-1.0,GCGS0834,J,gnl|X|GCGS0834_1,piiC_9,GCGS0834_02066,prokka,2001393.0,2002227.0
1500,1,-1,69911.0,69951.0,69152.0,69170.0,69153.0,69976.0,69897.0,GCGS0864_opa_1,0.0,0.0,1.0,187651.0,1.0,1.0,187550.0,1.0,1.0005385259318895,69190.0,69190.0,-1.0,GCGS0864,A,gnl|X|GCGS0864_1,piiC_1,GCGS0864_00060,prokka,69153.0,69867.0
1501,1,-1,76073.0,76109.0,75392.0,75410.0,75393.0,76135.0,76059.0,GCGS0864_opa_2,0.0,0.0,1.0,187651.0,1.0,1.0,187550.0,1.0,1.0005385259318895,75434.0,75434.0,-1.0,GCGS0864,B,gnl|X|GCGS0864_1,piiC_2,GCGS0864_00063,prokka,75393.0,76017.0
